name,level,type,city,district,address,longitude,latitude
財團法人葳群公益慈善事業基金會北彰化,A,個案管理服務,彰化縣,鹿港鎮,彰化縣鹿港鎮永福路2段218號,120.5259171,23.92230034
彰化基督教醫療財團法人鹿港基督教醫院,B,交通接送服務,彰化縣,鹿港鎮,彰化縣鹿港鎮永安里中正路480號,120.4382401,24.06046104
豐安診所,A,個案管理服務,彰化縣,鹿港鎮,彰化縣鹿港鎮海浴路11之1號,120.4291306,24.06106186
彰化縣鹿港鎮新厝社區發展協會,C,巷弄長照站,彰化縣,鹿港鎮,彰化縣鹿港鎮洋厝里洋厝里新厝巷51-1號,120.4462967,24.0913372
頂安診所,C,巷弄長照站,彰化縣,鹿港鎮,彰化縣鹿港鎮溝墘里鹿和路3段622巷5號,120.4804306,24.08521843
康勤股份有限公司附設彰化縣私立昕家居家長照機構,B,喘息服務,彰化縣,鹿港鎮,彰化縣鹿港鎮永安里立德街8號1樓,120.4397049,24.05451202
財團法人老五老基金會附設彰化縣私立鹿港綜合式服務類長期照顧服務機構,B,居家服務,彰化縣,鹿港鎮,彰化縣鹿港鎮順興里忠孝路403號,120.433876,24.05822754
秀傳醫療財團法人附設彰濱居家護理所,B,專業照護服務,彰化縣,鹿港鎮,彰化縣鹿港鎮鹿工路6號,120.4110489,24.0781765
康合復健科診所,B,交通接送服務,彰化縣,鹿港鎮,彰化縣鹿港鎮復興路215號,120.4368362,24.05637741
財團法人老五老基金會附設彰化縣私立鹿港綜合式服務類長期照顧服務機構,B,營養餐飲服務,彰化縣,鹿港鎮,彰化縣鹿港鎮順興里忠孝路403號,120.433876,24.05822754
財團法人台灣基督教長老教會彰化中會鹿港教會,C,巷弄長照站,彰化縣,鹿港鎮,彰化縣鹿港鎮泰興里泰興里復興路69號,120.4388199,24.05108833
財團法人老五老基金會附設彰化縣私立鹿港綜合式服務類長期照顧服務機構,B,交通接送服務,彰化縣,鹿港鎮,彰化縣鹿港鎮順興里忠孝路403號,120.433876,24.05822754
昕家居家護理所,B,專業照護服務,彰化縣,鹿港鎮,彰化縣鹿港鎮立德街8號2樓,120.4397049,24.05451202
彰化縣鹿港鎮景福社區發展協會,C,巷弄長照站,彰化縣,鹿港鎮,彰化縣鹿港鎮景福里景福里萬壽路244號,120.4365616,24.05718231
彰化縣鹿港鎮南勢社區發展協會,C,巷弄長照站,彰化縣,鹿港鎮,彰化縣鹿港鎮頭南里頭南里南勢巷臨57之21號,120.4584503,24.08842468
彰化縣鹿港鎮萬興社區發展協會,C,巷弄長照站,彰化縣,鹿港鎮,彰化縣鹿港鎮頭崙里頂草路2段150號,120.4770355,24.09152222
同楹居家護理所,B,專業照護服務,彰化縣,鹿港鎮,彰化縣鹿港鎮海埔里海埔巷76之5號,120.4436188,24.0851593
秀傳醫療財團法人彰濱秀傳紀念醫院,B,專業照護服務,彰化縣,鹿港鎮,彰化縣鹿港鎮鹿工路6號,120.4110489,24.0781765
康勤股份有限公司附設彰化縣私立昕家居家長照機構,B,居家服務,彰化縣,鹿港鎮,彰化縣鹿港鎮永安里立德街8號1樓,120.4397049,24.05451202
社團法人彰化縣鹿港鎮洋厝社區發展協會,C,巷弄長照站,彰化縣,鹿港鎮,彰化縣鹿港鎮洋厝里洋厝里鹿草路3段260巷27號,120.4487915,24.09432983
彰化基督教醫療財團法人附設鹿港基督教居家護理所,B,專業照護服務,彰化縣,鹿港鎮,彰化縣鹿港鎮中正路480號,120.4382401,24.06046104
秀傳醫療財團法人彰濱秀傳紀念醫院,A,個案管理服務,彰化縣,鹿港鎮,彰化縣鹿港鎮鹿工路6號,120.4110489,24.0781765
頂安診所,B,居家失能個案家庭醫師照護服務,彰化縣,鹿港鎮,彰化縣鹿港鎮溝墘里鹿和路3段622巷5號,120.4804306,24.08521843
彰化基督教醫療財團法人鹿港基督教醫院,B,專業照護服務,彰化縣,鹿港鎮,彰化縣鹿港鎮永安里中正路480號,120.4382401,24.06046104
財團法人老五老基金會附設彰化縣私立鹿港綜合式服務類長期照顧服務機構,B,喘息服務,彰化縣,鹿港鎮,彰化縣鹿港鎮順興里忠孝路403號,120.433876,24.05822754
華佗物理治療所,B,專業照護服務,彰化縣,鹿港鎮,彰化縣鹿港鎮永安里復興路179號,120.4383392,24.05397034
秀傳醫療財團法人彰濱秀傳紀念醫院,B,交通接送服務,彰化縣,鹿港鎮,彰化縣鹿港鎮鹿工路6號,120.4110489,24.0781765
華佗物理治療所,C,巷弄長照站,彰化縣,鹿港鎮,彰化縣鹿港鎮永安里復興路179號,120.4383392,24.05397034
健馨護理之家,B,喘息服務,彰化縣,鹿港鎮,彰化縣鹿港鎮鹿西路235巷17號,120.4173126,24.06500816
彰秀護理之家,B,喘息服務,彰化縣,鹿港鎮,彰化縣鹿港鎮東石里25鄰鹿工路1-3號,120.4129715,24.07623482
財團法人老五老基金會附設彰化縣私立鹿港綜合式服務類長期照顧服務機構,B,小規模多機能服務,彰化縣,鹿港鎮,彰化縣鹿港鎮順興里忠孝路403號,120.433876,24.05822754
花蓮縣卓溪鄉衛生所附設居家護理所,B,專業照護服務,花蓮縣,卓溪鄉,花蓮縣卓溪鄉卓溪村中正路65號,121.3158875,23.33295059
花蓮縣卓溪鄉衛生室,B,喘息服務,花蓮縣,卓溪鄉,花蓮縣卓溪鄉太平村太平11號,121.3199844,23.40607834
花蓮縣卓溪鄉崙天社區發展協會,C,巷弄長照站,花蓮縣,卓溪鄉,花蓮縣卓溪鄉古風村1鄰崙天20號,121.2648926,23.22017288
花蓮縣卓溪鄉崙山社區發展協會,C,巷弄長照站,花蓮縣,卓溪鄉,花蓮縣卓溪鄉崙山村1鄰11號,121.3434525,23.43923187
財團法人天主教會花蓮教區,C,巷弄長照站,花蓮縣,卓溪鄉,花蓮縣卓溪鄉卓清村卓樂18號,121.2702713,23.29561996
花蓮縣卓溪鄉衛生所附設居家式服務類長期照顧服務機構,B,居家服務,花蓮縣,卓溪鄉,花蓮縣卓溪鄉卓溪村中正65號,121.3041534,23.34593201
花蓮縣原力全人發展協會,C,巷弄長照站,花蓮縣,卓溪鄉,花蓮縣卓溪鄉卓清村1鄰清水13號,121.2725372,23.27750015
花蓮縣卓溪鄉衛生所,B,居家失能個案家庭醫師照護服務,花蓮縣,卓溪鄉,花蓮縣卓溪鄉卓溪村中正65號,121.3041916,23.34599113
財團法人天主教會花蓮教區,C,巷弄長照站,花蓮縣,卓溪鄉,花蓮縣卓溪鄉古風村17鄰64-1號,121.2735062,23.25054169
卓溪村社區發展協會,C,巷弄長照站,花蓮縣,卓溪鄉,花蓮縣卓溪鄉卓溪村卓溪村中正64號,121.3044586,23.34584236
花蓮縣卓溪鄉山里社區發展協會,C,巷弄長照站,花蓮縣,卓溪鄉,花蓮縣卓溪鄉立山村,121.3167648,23.43386841
富源社區發展協會-C 級長照站,B,喘息服務,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉瑞祥村富源路2號,121.3801193,23.58026886
瑞穗鄉衛生所附設居家護理所,B,專業照護服務,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉瑞穗村民生街75號,121.3790588,23.49977112
瑞鈞居家物理治療所,B,專業照護服務,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉瑞美村市場一路10號,121.3856125,23.49171066
花蓮縣瑞穗鄉衛生所,A,個案管理服務,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉瑞穗村民生街75號,121.3790588,23.49977112
花蓮縣鶴岡社區營照協會,B,喘息服務,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉鶴岡村屋拉力二街94號,121.3910828,23.51114464
真善美發展協會,C,巷弄長照站,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉瑞穗村中山路1段197號,121.3770065,23.49727631
花蓮縣鶴岡社區營照協會,C,巷弄長照站,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉鶴岡村屋拉力二街94號,121.3910828,23.51114464
富源社區發展協會-C 級長照站,C,巷弄長照站,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉瑞祥村富源路2號,121.3801193,23.58026886
花蓮縣旮馬亞發展協會,C,巷弄長照站,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉瑞良村中山路三段72號,121.3950424,23.49250412
花蓮縣瑞穗鄉富民社區發展協會,C,巷弄長照站,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉富民村民享路13-6號,121.3773117,23.56419182
黃外科診所,B,居家失能個案家庭醫師照護服務,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉瑞美村中華路124號,121.3806992,23.49786186
花蓮縣馬立雲營造協會,C,巷弄長照站,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉舞鶴村馬立雲路139-6號,121.3499298,23.47209549
花蓮縣瑞穗鄉衛生所,B,居家失能個案家庭醫師照護服務,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉瑞穗村民生街75號,121.3789597,23.49978638
花蓮縣私立德心社區式服務類長期照顧服務機構,B,家庭托顧服務,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉瑞美村11鄰中山路2段39號,121.3769989,23.49748993
富原診所,B,居家失能個案家庭醫師照護服務,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉富源村中正路156號,121.3765106,23.57731438
花蓮縣瑞穗鄉瑞祥社區發展協會,C,巷弄長照站,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉瑞祥村祥北路二段127號,121.3588104,23.49983788
財團法人台灣基督長老教會阿美中會,C,巷弄長照站,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉瑞美村中山路一段207號,121.382431,23.49597931
花蓮縣瑞穗鄉富源社區發展協會,C,巷弄長照站,花蓮縣,瑞穗鄉,花蓮縣瑞穗鄉富源村學士路31號,121.3758011,23.57863235
財團法人以琳基督徒中心,C,巷弄長照站,臺北市,南港區,臺北市南港區合成里中坡北路92號2樓,121.5804825,25.04793549
臺北市南港區鴻福社區發展協會,C,巷弄長照站,臺北市,南港區,臺北市南港區鴻福里成福路82號,121.5865097,25.04386902
社團法人中華民國我願意全人關懷協會,C,巷弄長照站,臺北市,南港區,臺北市南港區萬福里東新街64巷7、11、13號,121.5855103,25.04717827
愛迪樂居家職能治療所,B,專業照護服務,臺北市,南港區,臺北市南港區福德街373巷5號15樓,121.5912399,25.04034233
臺北市獨立型態南港居家護理所,B,專業照護服務,臺北市,南港區,臺北市南港區聯成里東新街13巷7號,121.5858383,25.04794502
臺北市獨立型態成福居家護理所,B,專業照護服務,臺北市,南港區,臺北市南港區百福里成福路204號,121.5885696,25.04058266
愛志旺股份有限公司附設臺北市私立愛志旺居家式服務類長期照顧服務機構,B,居家服務,臺北市,南港區,臺北市南港區東新里重陽路120號,121.5994797,25.05654907
臺北市立聯合醫院,B,專業照護服務,臺北市,南港區,臺北市南港區中南里同德路87號,121.5861588,25.04660416
財團法人立私立健順養護中心受託經營管理本市南港老人服務中心,B,營養餐飲服務,臺北市,南港區,臺北市南港區重陽路187巷5號1、2樓,121.5987625,25.05712891
社團法人台灣厝邊有愛關懷協會錫安教會,C,巷弄長照站,臺北市,南港區,臺北市南港區玉成里玉成街20號,121.5816498,25.05032539
台北市南港區新光社區發展協會,C,巷弄長照站,臺北市,南港區,臺北市南港區新光里昆陽街140巷42弄4號,121.5924377,25.04934311
臺北市南港區仁福社區發展協會,C,巷弄長照站,臺北市,南港區,臺北市南港區仁福里福德街373巷61號1樓,121.5921402,25.03946877
社團法人中華基督教加倍愛全人關懷協會,C,巷弄長照站,臺北市,南港區,臺北市南港區中南里忠孝東路七段625巷16號,121.6155167,25.05368042
財團法人台灣基督傳道會復生教會,C,巷弄長照站,臺北市,南港區,臺北市南港區舊莊里南深路21巷18號,121.6219482,25.03786659
社團法人台灣厝邊有愛關懷協會中研教會,C,巷弄長照站,臺北市,南港區,臺北市南港區中研里研究院路二段11巷5號,121.6158295,25.04668236
新富里辦公處,C,巷弄長照站,臺北市,南港區,臺北市南港區新富里富康街25號,121.6173782,25.05365181
臺北市政府社會局委託財團法人私立健順養護中心經營管理南港日間照顧中心,B,日間照顧服務,臺北市,南港區,臺北市南港區重陽路187巷5號,121.5987625,25.05712891
愛志旺股份有限公司附設臺北市私立愛志旺居家式服務類長期照顧服務機構,B,喘息服務,臺北市,南港區,臺北市南港區東新里重陽路120號,121.5994797,25.05654907
臺北市南港區中研新村社區發展協會,C,巷弄長照站,臺北市,南港區,臺北市南港區中研里研究院路2段70巷47弄4號1樓,121.6130066,25.04579926
臺北市心悅成福文化協會,C,巷弄長照站,臺北市,南港區,臺北市南港區成福里成福路121巷34-1號1樓,121.5881348,25.04253769
臺北市南港區好厝邊社區發展協會,C,巷弄長照站,臺北市,南港區,臺北市南港區中研里研究院路2段70巷12號2樓（中研區民活動中心）,121.6144867,25.04541779
與樂職能治療所,B,專業照護服務,臺北市,南港區,臺北市南港區八德路四段881號2樓,121.580452,25.05083847
愛志旺股份有限公司附設臺北市私立愛志旺居家式服務類長期照顧服務機構,A,個案管理服務,臺北市,南港區,臺北市南港區東新里重陽路120號,121.5994797,25.05654907
翰林中醫診所,B,專業照護服務,臺北市,南港區,臺北市南港區研究院路一段27號1樓,121.6165466,25.05382919
台北市南港區南港社區發展協會,C,巷弄長照站,臺北市,南港區,臺北市南港區南港里新民街64號2樓,121.6115265,25.05592537
臺北市南港區久如社區發展協會,C,巷弄長照站,臺北市,南港區,臺北市南港區九如里研究院路2段208號1樓,121.6170807,25.03670692
臺北市後山埤文化發展協會~東新91健康樂活心聚點,C,巷弄長照站,臺北市,南港區,臺北市南港區聯成里東新街91號,121.5891113,25.04671097
臺北市南港紳士協會,C,巷弄長照站,臺北市,南港區,臺北市南港區東新里重陽路188號2樓,121.6023331,25.05737877
臺北市南港區仁福里辦公處,C,巷弄長照站,臺北市,南港區,臺北市南港區成福里福德街443號1樓,121.5906296,25.04000282
臺北市私立福安老人長期照顧中心,B,喘息服務,臺北市,南港區,臺北市南港區萬福里 007鄰 玉成街140巷21、23號2樓,121.5827637,25.0439682
李文珍小兒科診所,B,居家失能個案家庭醫師照護服務,臺北市,南港區,臺北市南港區研究院路二段74號,121.6151047,25.04557037
財團法人弘道老人福利基金會,C,巷弄長照站,臺北市,南港區,臺北市南港區中南里市民大道八段367號2樓,121.607933,25.05376244
財團法人中華民國佛教慈濟慈善事業基金會,A,個案管理服務,臺北市,南港區,臺北市南港區南港路一段１７１巷９號,121.5636215,25.05102348
富康活力藥局,B,專業照護服務,臺北市,南港區,臺北市南港區研究院路一段101巷8號,121.6165085,25.05180931
財團法人立私立健順養護中心受託經營管理本市南港老人服務中心,B,喘息服務,臺北市,南港區,臺北市南港區重陽路187巷5號1、2樓,121.5987625,25.05712891
臺北市南港舊莊社區發展協會,C,巷弄長照站,臺北市,南港區,臺北市南港區舊莊里舊莊街1段91巷11號(舊莊區民活動中心),121.6195221,25.0413208
財團法人中華民國佛教慈濟慈善事業基金會,C,巷弄長照站,臺北市,南港區,臺北市南港區南港路一段１７１巷９號,121.5636215,25.05102348
