name,type,city,district,address,longitude,latitude,capacity,evaluate_year,evaluation_type,evaluation_result,rating_amount,rating_score,rating_average,google
新竹市私立多傑幼兒園,私立,新竹市,新竹市,新竹市新竹市振興路109巷12弄20號,120.9602193,24.7957222,60,106學年度,基礎評鑑,全數指標通過基礎評鑑,28,118,4.214285714,3.9
新竹市私立小小天地幼兒園,私立,新竹市,新竹市,新竹市新竹市北新街5號,120.9595127,24.8017419,60,106學年度,基礎評鑑,全數指標通過基礎評鑑,17,51,3,2.7
新竹市私立華興幼兒園,私立,新竹市,新竹市,新竹市新竹市東山街22號1-2樓,120.980266,24.795983,69,103學年度,基礎評鑑,全數指標通過基礎評鑑,19,91,4.789473684,4.3
新竹市私立綠太陽幼兒園,私立,新竹市,新竹市,新竹市新竹市海埔路177號,120.92042,24.8197894,135,106學年度,基礎評鑑,全數指標通過基礎評鑑,24,82,3.416666667,1.1
新竹市私立東方幼兒園,私立,新竹市,新竹市,新竹市新竹市大庄路269號1-3樓,120.92204,24.794119,140,106學年度,基礎評鑑,全數指標通過基礎評鑑,12,40,3.333333333,3.9
新竹市私立研田幼兒園,私立,新竹市,新竹市,新竹市新竹市中山路40巷25號1、2樓,120.9666246,24.8063796,70,105學年度,基礎評鑑,全數指標通過基礎評鑑,25,95,3.8,4
新竹市私立天仁幼兒園,私立,新竹市,新竹市,新竹市新竹市東大路三段467巷52號,120.938325,24.8385249,90,104學年度,基礎評鑑,全數指標通過基礎評鑑,3,9,3,4.6
新竹市私立園區幼兒園,私立,新竹市,新竹市,新竹市新竹市園區一路31號1樓,121.0090472,24.7773861,150,103學年度,追蹤評鑑,全數指標通過追蹤評鑑,42,202,4.80952381,4.5
新竹市私立菲曼?藝術幼兒園,私立,新竹市,新竹市,新竹市新竹市東華路62號1-2樓,120.9452083,24.7951449,156,104學年度,基礎評鑑,全數指標通過基礎評鑑,26,81,3.115384615,3.6
新竹市私立光復高級中學附設實驗幼兒園,私立,新竹市,新竹市,新竹市新竹市光復路二段153號1-2樓,120.994056,24.798387,234,106學年度,基礎評鑑,全數指標通過基礎評鑑,11,43,3.909090909,4.9
新竹市私立菲曼?智兒館藝術幼兒園,私立,新竹市,新竹市,新竹市新竹市振興一街127號,120.9601444,24.7947393,60,106學年度,基礎評鑑,全數指標通過基礎評鑑,38,167,4.394736842,2.8
新竹市私立但以理幼兒園,私立,新竹市,新竹市,新竹市新竹市中華路四段46號,120.954186,24.7967339,150,105學年度,基礎評鑑,全數指標通過基礎評鑑,50,220,4.4,5
新竹市私立荷蘭村幼兒園,私立,新竹市,新竹市,新竹市新竹市武陵路175巷7號,120.967229,24.8218729,30,103學年度,基礎評鑑,全數指標通過基礎評鑑,44,163,3.704545455,4.5
新竹市私立同心園幼兒園,私立,新竹市,新竹市,新竹市新竹市遊樂街29巷54、56號1樓,120.923712,24.7932733,37,105學年度,基礎評鑑,全數指標通過基礎評鑑,45,225,5,4.7
台灣積體電路製造股份有限公司職工福利委員會附設新竹市私立台積電幼兒園,私立,新竹市,新竹市,新竹市新竹市科學工業區力行路25號3樓,121.019332,24.762746,110,106學年度,基礎評鑑,全數指標通過基礎評鑑,24,70,2.916666667,2
智邦科技股份有限公司職工福利委員會附設新竹市私立智邦幼兒園,私立,新竹市,新竹市,新竹市新竹市科學園區研新三路一號,120.998043,24.780207,40,106學年度,基礎評鑑,全數指標通過基礎評鑑,12,60,5,3.1
智邦科技股份有限公司職工福利委員會附設新竹市私立智邦二廠幼兒園,私立,新竹市,新竹市,新竹市新竹市科學園區園區二路9號1樓,120.998043,24.780207,60,106學年度,基礎評鑑,全數指標通過基礎評鑑,45,207,4.6,3.2
新竹市私立美滿幼兒園,私立,新竹市,新竹市,新竹市新竹市光華二街80巷22弄28號1-3樓,120.9784216,24.8201612,57,103學年度,基礎評鑑,全數指標通過基礎評鑑,36,72,2,3.3
新竹市私立源順幼兒園,私立,新竹市,新竹市,新竹市新竹市光復路一段302巷13號,121.0193896,24.7828744,30,105學年度,基礎評鑑,全數指標通過基礎評鑑,19,95,5,5
新竹市私立新源興幼兒園,私立,新竹市,新竹市,新竹市新竹市南大路421-1號,120.967536,24.795909,30,103學年度,追蹤評鑑,全數指標通過追蹤評鑑,13,47,3.615384615,2.5
新竹市私立晨光幼兒園,私立,新竹市,新竹市,新竹市新竹市樹下街93巷13號,120.9339721,24.7991221,300,103學年度,基礎評鑑,全數指標通過基礎評鑑,21,61,2.904761905,2.7
財團法人台灣基督長老教會聖經學院附設新竹市私立仁光幼兒園,私立,新竹市,新竹市,新竹市新竹市高峰路56號,120.9733271,24.7926533,240,104學年度,基礎評鑑,全數指標通過基礎評鑑,7,20,2.857142857,4.3
財團法人台灣省天主教會新竹教區附設新竹市私立德蘭幼兒園,私立,新竹市,新竹市,新竹市新竹市北大路174號,120.9672625,24.8093683,60,106學年度,基礎評鑑,全數指標通過基礎評鑑,36,180,5,3.1
新竹市私立童欣幼兒園,私立,新竹市,新竹市,新竹市新竹市金農路42巷19號1樓,120.9640928,24.8231274,225,105學年度,基礎評鑑,全數指標通過基礎評鑑,15,54,3.6,2.3
新竹市私立幼福幼兒園,私立,新竹市,新竹市,新竹市新竹市西大路643巷42號,120.957599,24.8091429,120,104學年度,基礎評鑑,全數指標通過基礎評鑑,22,73,3.318181818,3.4
新竹市私立信義幼兒園,私立,新竹市,新竹市,新竹市新竹市牛埔路50號1樓,120.9550251,24.79873,70,105學年度,基礎評鑑,全數指標通過基礎評鑑,19,57,3,4.1
新竹市私立新莊幼兒園,私立,新竹市,新竹市,新竹市新竹市新莊街252,121.0182399,24.78843,200,103學年度,基礎評鑑,全數指標通過基礎評鑑,16,51,3.1875,2.7
新竹市私立天堂鳥幼兒園,私立,新竹市,新竹市,新竹市新竹市墩豐路69巷3號,120.9399539,24.7718904,27,103學年度,基礎評鑑,全數指標通過基礎評鑑,17,77,4.529411765,4.4
新竹市私立成功幼兒園,私立,新竹市,新竹市,新竹市新竹市延平路一段406巷15號,120.948826,24.8056079,120,105學年度,基礎評鑑,全數指標通過基礎評鑑,38,182,4.789473684,5
新竹市私立文筑幼兒園,私立,新竹市,新竹市,新竹市新竹市北大路166巷36號,120.9668621,24.8111989,120,103學年度,基礎評鑑,全數指標通過基礎評鑑,6,21,3.5,2.5
財團法人台灣省天主教會新竹教區附設新竹市私立聖家幼兒園,私立,新竹市,新竹市,新竹市新竹市光復路一段268巷1之1號,121.0204199,24.782228,150,104學年度,基礎評鑑,全數指標通過基礎評鑑,8,23,2.875,1.8
新竹市私立漢聲幼兒園,私立,新竹市,新竹市,新竹市新竹市武陵路222巷16號,120.968815,24.8208359,442,105學年度,基礎評鑑,全數指標通過基礎評鑑,37,185,5,5
新竹市私立華德幼兒園,私立,新竹市,新竹市,新竹市新竹市光華東街76巷26號,120.9760666,24.8175651,210,103學年度,基礎評鑑,全數指標通過基礎評鑑,37,96,2.594594595,2.1
新竹市私立鴻光幼兒園,私立,新竹市,新竹市,新竹市新竹市內湖路88之8號,120.905711,24.743295,126,103學年度,基礎評鑑,全數指標通過基礎評鑑,20,42,2.1,4.1
新竹市私立慈恩幼兒園,私立,新竹市,新竹市,新竹市新竹市湳中街22巷96號,120.966995,24.821518,92,103學年度,基礎評鑑,全數指標通過基礎評鑑,11,28,2.545454545,3.5
新竹市私立博玉幼兒園,私立,新竹市,新竹市,新竹市新竹市光復路一段268巷16號1樓,121.02059,24.782674,30,104學年度,基礎評鑑,全數指標通過基礎評鑑,4,15,3.75,2.7
新竹市私立橙長幼兒園,私立,新竹市,新竹市,新竹市新竹市食品路134巷19號1、2樓,120.9767918,24.7981198,31,104學年度,基礎評鑑,全數指標通過基礎評鑑,30,105,3.5,3.3
新竹市私立森林王國幼兒園,私立,新竹市,新竹市,新竹市新竹市湳雅街172之2號,120.974465,24.820923,29,103學年度,追蹤評鑑,全數指標通過追蹤評鑑,3,9,3,5
新竹市私立茱蒂園幼兒園,私立,新竹市,新竹市,新竹市新竹市光華街78巷1號1樓,120.972583,24.817208,21,106學年度,基礎評鑑,全數指標通過基礎評鑑,30,120,4,2.7
新竹市私立文華幼兒園,私立,新竹市,新竹市,新竹市新竹市光華二街82號,120.9765063,24.8198823,180,105學年度,基礎評鑑,全數指標通過基礎評鑑,39,160,4.102564103,3.4
新竹市私立及幼幼兒園,私立,新竹市,新竹市,新竹市新竹市民享街69號,121.0095609,24.7835101,60,104學年度,基礎評鑑,全數指標通過基礎評鑑,26,94,3.615384615,3.9
新竹市私立南瓜田幼兒園,私立,新竹市,新竹市,新竹市新竹市林森路200巷19號1-2樓,120.9635039,24.7992644,184,104學年度,基礎評鑑,全數指標通過基礎評鑑,10,46,4.6,3.7
新竹市私立德溫幼兒園,私立,新竹市,新竹市,新竹市新竹市食品路134巷6號,120.9770572,24.7979793,30,106學年度,基礎評鑑,全數指標通過基礎評鑑,28,56,2,3.7
新竹市私立丹尼爾幼兒園,私立,新竹市,新竹市,新竹市新竹市關東路60號1-3號,121.022692,24.78336,37,106學年度,基礎評鑑,全數指標通過基礎評鑑,41,205,5,3.5
新竹市私立丹尼爾關東幼兒園,私立,新竹市,新竹市,新竹市新竹市關東路68號,121.022692,24.78336,30,103學年度,追蹤評鑑,全數指標通過追蹤評鑑,26,112,4.307692308,3.5
新竹市私立塏欣幼兒園,私立,新竹市,新竹市,新竹市新竹市水利路83-3號,121.0057251,24.804825,180,105學年度,基礎評鑑,全數指標通過基礎評鑑,31,127,4.096774194,2
新竹市私立普利斯堡幼兒園,私立,新竹市,新竹市,新竹市新竹市國光街141號,120.957988,24.813452,240,104學年度,基礎評鑑,全數指標通過基礎評鑑,35,140,4,3.3
新竹市私立貞彥幼兒園,私立,新竹市,新竹市,新竹市新竹市大學路81巷3弄17號,121.0033969,24.787844,75,105學年度,基礎評鑑,全數指標通過基礎評鑑,22,73,3.318181818,5
新竹市私立喬治叔叔幼兒園,私立,新竹市,新竹市,新竹市新竹市牛埔北路66號,120.9418855,24.7985334,90,104學年度,基礎評鑑,全數指標通過基礎評鑑,35,105,3,2.7
新竹市私立奇德爾幼兒園,私立,新竹市,新竹市,新竹市新竹市牛埔路345號,120.944055,24.7979921,30,105學年度,基礎評鑑,全數指標通過基礎評鑑,37,144,3.891891892,3.4
新竹市私立薇閣幼兒園,私立,新竹市,新竹市,新竹市新竹市竹光路255號1,120.9554435,24.8095628,43,103學年度,基礎評鑑,全數指標通過基礎評鑑,38,57,1.5,2.3
新竹市私立新華興幼兒園,私立,新竹市,新竹市,新竹市新竹市東山街3號1樓,120.980185,24.795552,45,103學年度,基礎評鑑,全數指標通過基礎評鑑,43,86,2,5
財團法人新竹市私立新竹仁愛兒童之家附設新竹市私立仁愛幼兒園,私立,新竹市,新竹市,新竹市新竹市高峰路306巷65號2樓,120.9782251,24.7798311,40,106學年度,基礎評鑑,全數指標通過基礎評鑑,37,122,3.297297297,4
新竹市私立新華興東區幼兒園,私立,新竹市,新竹市,新竹市新竹市東山街16巷11、13號1樓,120.980607,24.796154,70,105學年度,基礎評鑑,全數指標通過基礎評鑑,28,87,3.107142857,2.3
新竹市私立親仁實驗幼兒園,私立,新竹市,新竹市,新竹市新竹市錦華街10巷3號1至3樓及5號1樓,120.9732313,24.809296,97,103學年度,基礎評鑑,全數指標通過基礎評鑑,13,61,4.692307692,3.5
新竹市私立安安幼兒園,私立,新竹市,新竹市,新竹市新竹市四維路21巷25號,120.961983,24.7980339,59,104學年度,基礎評鑑,全數指標通過基礎評鑑,22,84,3.818181818,3.1
新竹市私立親親寶貝幼兒園,私立,新竹市,新竹市,新竹市新竹市自由路95巷18弄28號1-2樓,120.9788727,24.8136994,77,105學年度,基礎評鑑,全數指標通過基礎評鑑,33,165,5,3.9
新竹市私立新儒林幼兒園,私立,新竹市,新竹市,新竹市新竹市光復路一段268巷63號1-3樓,121.020661,24.784179,50,106學年度,基礎評鑑,全數指標通過基礎評鑑,37,104,2.810810811,2.5
新竹市私立研田科園幼兒園,私立,新竹市,新竹市,新竹市新竹市科學園路107巷11號,121.0115261,24.7845931,103,103學年度,基礎評鑑,全數指標通過基礎評鑑,18,86,4.777777778,3.1
新竹市私立森森幼兒園,私立,新竹市,新竹市,新竹市新竹市民富街309號,120.9570489,24.801664,60,105學年度,基礎評鑑,全數指標通過基礎評鑑,36,61,1.694444444,3.5
新竹市私立民富寶貝幼兒園,私立,新竹市,新竹市,新竹市新竹市經國路二段320巷17弄25號1,120.957617,24.808582,29,106學年度,基礎評鑑,全數指標通過基礎評鑑,19,74,3.894736842,3.4
新竹市私立快樂地幼兒園,私立,新竹市,新竹市,新竹市新竹市東大路三段402號1-3樓,120.9445973,24.8359083,210,104學年度,基礎評鑑,全數指標通過基礎評鑑,10,34,3.4,3.6
新竹市私立天福幼兒園,私立,新竹市,新竹市,新竹市新竹市明湖路143號,120.9685595,24.7930937,60,104學年度,基礎評鑑,全數指標通過基礎評鑑,13,30,2.307692308,4.4
新竹市私立蒲公英幼兒園,私立,新竹市,新竹市,新竹市新竹市建功一路59巷26號,120.995482,24.800477,55,105學年度,基礎評鑑,全數指標通過基礎評鑑,24,72,3,1
新竹市私立同信幼兒園,私立,新竹市,新竹市,新竹市新竹市中華路三段130號,120.959881,24.7968849,150,104學年度,基礎評鑑,全數指標通過基礎評鑑,27,68,2.518518519,3.9
新竹市私立理想圓幼兒園,私立,新竹市,新竹市,新竹市新竹市光復路一段531巷70-3號,121.0122185,24.7834857,90,103學年度,追蹤評鑑,全數指標通過追蹤評鑑,12,41,3.416666667,2.2
新竹市私立果果幼兒園,私立,新竹市,新竹市,新竹市新竹市食品路260巷1號,120.9716797,24.7944626,90,103學年度,基礎評鑑,全數指標通過基礎評鑑,29,73,2.517241379,5
新竹市私立育昇幼兒園,私立,新竹市,新竹市,新竹市新竹市食品路280號1-2樓,120.9715134,24.7942006,60,104學年度,基礎評鑑,全數指標通過基礎評鑑,13,34,2.615384615,3.5
新竹市私立米羅幼兒園,私立,新竹市,新竹市,新竹市新竹市建中路156、158及160號1-3樓,120.9962407,24.803131,60,103學年度,追蹤評鑑,全數指標通過追蹤評鑑,19,78,4.105263158,5
新竹市私立黎明幼兒園,私立,新竹市,新竹市,新竹市新竹市新莊街228巷12弄8號,121.0181983,24.7875524,60,105學年度,基礎評鑑,全數指標通過基礎評鑑,15,48,3.2,3.3
新竹市私立安琪園幼兒園,私立,新竹市,新竹市,新竹市新竹市中華路一段2巷49號1-2樓,120.994131,24.819453,70,105學年度,基礎評鑑,全數指標通過基礎評鑑,7,22,3.142857143,2.2
新竹市私立嘉德琳幼兒園,私立,新竹市,新竹市,新竹市新竹市光復路二段2巷49-4號1樓,121.0067755,24.7944976,90,106學年度,基礎評鑑,全數指標通過基礎評鑑,41,86,2.097560976,2.3
新竹市私立大樹幼兒園,私立,新竹市,新竹市,新竹市新竹市光華二街88號1-2樓,120.9765486,24.8198972,110,104學年度,基礎評鑑,全數指標通過基礎評鑑,46,170,3.695652174,2.5
新竹市私立意頓幼兒園,私立,新竹市,新竹市,新竹市新竹市光華街66號,120.972481,24.8162631,75,104學年度,基礎評鑑,全數指標通過基礎評鑑,32,109,3.40625,3.6
新竹市私立喬太幼兒園,私立,新竹市,新竹市,新竹市新竹市經國路一段379巷41號1-2樓,120.9799004,24.813382,40,106學年度,基礎評鑑,全數指標通過基礎評鑑,18,72,4,4.3
新竹市私立拉菲爾幼兒園,私立,新竹市,新竹市,新竹市新竹市延平路二段80巷31號,120.940197,24.806973,270,106學年度,追蹤評鑑,全數指標通過追蹤評鑑,29,125,4.310344828,1.6
新竹市私立美加幼兒園,私立,新竹市,新竹市,新竹市新竹市光復路一段20號,121.0259321,24.7812424,100,104學年度,基礎評鑑,全數指標通過基礎評鑑,15,47,3.133333333,3.6
新竹市私立丹帝萊恩幼兒園,私立,新竹市,新竹市,新竹市新竹市建功一路59巷28號1樓,120.995365,24.800448,33,105學年度,基礎評鑑,全數指標通過基礎評鑑,44,220,5,1.7
新竹市私立喬曼嘉幼兒園,私立,新竹市,新竹市,新竹市新竹市明湖路648巷87號,120.963475,24.772093,59,105學年度,基礎評鑑,全數指標通過基礎評鑑,23,97,4.217391304,5
新竹市私立園田嘉幼兒園,私立,新竹市,新竹市,新竹市新竹市牛埔東路33巷50號1-3樓,120.951047,24.798223,43,105學年度,基礎評鑑,全數指標通過基礎評鑑,34,122,3.588235294,3.2
新竹市私立弋果幼兒園,私立,新竹市,新竹市,新竹市新竹市金山七街27號1樓,121.0203578,24.7784696,90,104學年度,基礎評鑑,全數指標通過基礎評鑑,38,190,5,3.9
財團法人天主教耶穌會附設新竹市私立震旦幼兒園,私立,新竹市,新竹市,新竹市新竹市德成街72號,120.9630178,24.7995549,270,103學年度,基礎評鑑,全數指標通過基礎評鑑,33,145,4.393939394,2.6
新竹市私立田心庄幼兒園,私立,新竹市,新竹市,新竹市新竹市經國路一段479巷11弄8號,120.9766665,24.8134401,110,105學年度,基礎評鑑,全數指標通過基礎評鑑,29,116,4,3.5
新竹市私立聖奧得幼兒園,私立,新竹市,新竹市,新竹市新竹市金山九街81號1樓,121.020999,24.776247,90,105學年度,基礎評鑑,全數指標通過基礎評鑑,23,108,4.695652174,5
