name,type,city,district,address,longitude,latitude,capacity
臺北市中山區長春國民小學附設幼兒園,公立,臺北市,中山區,臺北市中山區長春國民小學附設幼兒園 [104]長春路165號,121.5339007,25.0549363,120
臺北市中山區中山國民小學附設幼兒園,公立,臺北市,中山區,臺北市中山區中山國民小學附設幼兒園 [104]民權東路一段69號,121.5260193,25.0635936,180
臺北市立育航幼兒園,公立,臺北市,中山區,臺北市立育航幼兒園 [104]長春路256號,121.5387134,25.0545164,270
臺北市中山區中正國民小學附設幼兒園,公立,臺北市,中山區,臺北市中山區中正國民小學附設幼兒園 [104]龍江路62號,121.5393708,25.0506621,136
臺北市私立正光幼兒園,私立,臺北市,中山區,臺北市私立正光幼兒園 [104]松江路362巷13、15、17、19號1樓,121.5323809,25.062026,38
臺北市私立愛迪兒幼兒園,私立,臺北市,中山區,臺北市私立愛迪兒幼兒園 [104]松江路170巷17號2樓,121.5309956,25.0561512,40
臺北市私立小伊園幼兒園,私立,臺北市,中山區,臺北市私立小伊園幼兒園 [104]伊通街27之1號1樓,121.535119,25.049879,28
臺北市私立山秀幼兒園,私立,臺北市,中山區,臺北市私立山秀幼兒園 [104]明水路606巷16號2樓及18號1至2樓,121.552414,25.081834,99
臺北市私立蒙特梭利快樂園幼兒園,私立,臺北市,中山區,臺北市私立蒙特梭利快樂園幼兒園 [104]樂群二路188、190號1樓,121.5585139,25.0795069,39
臺北市私立蒙特梭利欣兒園幼兒園,私立,臺北市,中山區,臺北市私立蒙特梭利欣兒園幼兒園 [104]堤頂大道2段342、344號1、2樓、1樓夾層,121.5633546,25.0792932,63
臺北市私立幼馨幼兒園,私立,臺北市,中山區,臺北市私立幼馨幼兒園 [104]合江街180巷19號1樓,121.5382801,25.0611521,19
有限責任臺北市立五常國民中學員生消費合作社附設臺北市私立員工子女幼兒園,私立,臺北市,中山區,有限責任臺北市立五常國民中學員生消費合作社附設臺北市私立員工子女幼兒園 [104]復興北路430巷1號1樓,121.543106,25.063483,40
臺北市私立喬可幼兒園,私立,臺北市,中山區,臺北市私立喬可幼兒園 [104]北安路554巷19號,121.548953,25.080086,40
臺北市私立嘉霖幼兒園,私立,臺北市,中山區,臺北市私立嘉霖幼兒園 [104]民權東路2段107號2樓、3樓、3樓之1、2、3,121.53296,25.0627166,220
臺北市私立艾達幼兒園,私立,臺北市,中山區,臺北市私立艾達幼兒園 [104]堤頂大道二段282、284、286號1樓、1樓夾層,121.5649999,25.0782428,69
臺北市私立松江蒙特梭利幼兒園,私立,臺北市,中山區,臺北市私立松江蒙特梭利幼兒園 [104]松江路124巷21、23、25號,121.5306735,25.0526923,98
臺北市私立荳荳園幼兒園,私立,臺北市,中山區,臺北市私立荳荳園幼兒園 [104]龍江路31號2樓,121.5405092,25.0487005,40
臺北市私立國際蒙特梭利幼兒園,私立,臺北市,中山區,臺北市私立國際蒙特梭利幼兒園 [104]樂群二路128號1樓,121.555777,25.079632,161
臺北市私立傑聲幼兒園,私立,臺北市,中山區,臺北市私立傑聲幼兒園 [104]明水路397巷2弄10、12號1、2樓,121.5471894,25.0779614,98
臺北市私立河岸小百合蒙特梭利幼兒園,私立,臺北市,中山區,臺北市私立河岸小百合蒙特梭利幼兒園 [104]明水路397巷19弄18號1樓、18之2號1樓、20號1樓、18號2樓之1及18號2樓之2,121.5488365,25.078528,68
臺北市私立科見幼兒園,私立,臺北市,中山區,臺北市私立科見幼兒園 [104]松江路90巷9號2樓,121.531192,25.0506314,75
臺北市私立立興幼兒園,私立,臺北市,中山區,臺北市私立立興幼兒園 [104]龍江路342巷37號1樓及356巷48號1樓,121.5390759,25.0658239,240
臺北市私立五常幼兒園,私立,臺北市,中山區,臺北市私立五常幼兒園 [104]龍江路377巷24號1樓,121.542401,25.0646969,60
臺北市私立小甜甜幼兒園,私立,臺北市,中山區,臺北市私立小甜甜幼兒園 [104]五常街51號1樓,121.539433,25.064425,90
實踐大學附設臺北市私立幼兒園,私立,臺北市,中山區,實踐大學附設臺北市私立幼兒園 [104]大直街70號1樓,121.546135,25.0838764,150
臺北市私立新生幼兒園,私立,臺北市,中山區,臺北市私立新生幼兒園 [104]新生北路2段125號1、2樓,121.5280598,25.0596791,390
臺北市私立大愛幼兒園,私立,臺北市,中山區,臺北市私立大愛幼兒園 [104]松江路221巷15號1樓,121.5353504,25.0584481,31
臺北市私立新自立全人幼兒園,私立,臺北市,中山區,臺北市私立新自立全人幼兒園 [104]德惠街150號2樓及152號1、2樓,121.5311326,25.0665176,75
臺北市私立新自立幼兒園,私立,臺北市,中山區,臺北市私立新自立幼兒園 [104]吉林路407巷7號1樓,121.5308866,25.066169,60
臺北市私立友丞幼兒園,私立,臺北市,中山區,臺北市私立友丞幼兒園 [104]錦州街452號1、2樓,121.5435437,25.0600949,40
臺北市私立韋斯登幼兒園,私立,臺北市,中山區,臺北市私立韋斯登幼兒園 [104]合江街73巷33號1樓,121.5403032,25.0588327,24
臺北市私立龍江幼兒園,私立,臺北市,中山區,臺北市私立龍江幼兒園 [104]龍江路397巷12號1樓,121.541689,25.065477,20
臺北市私立晨星蒙特梭利幼兒園,私立,臺北市,中山區,臺北市私立晨星蒙特梭利幼兒園 [104]龍江路114巷6號1樓,121.540048,25.0530409,32
臺北市私立喬幼國際幼兒園,私立,臺北市,中山區,臺北市私立喬幼國際幼兒園 [104]民權東路三段63、65、67號2樓至3樓,121.543362,25.062583,99
臺北市私立道明幼兒園,私立,臺北市,中山區,臺北市私立道明幼兒園 [104]吉林路378號1、2樓,121.5300009,25.0646298,310
臺北市私立大智幼兒園,私立,臺北市,中山區,臺北市私立大智幼兒園 [104]明水路397巷7弄24號1樓,121.5487137,25.0778614,40
臺北市私立宜家蒙特梭利幼兒園,私立,臺北市,中山區,臺北市私立宜家蒙特梭利幼兒園 [104]龍江路271巷5號1樓,121.5465771,25.061642,28
臺北市私立蒙特梭利花園幼兒園,私立,臺北市,中山區,臺北市私立蒙特梭利花園幼兒園 [104]明水路397巷7弄2號及2之1號1樓,121.5478159,25.0778947,40
臺北市私立建國幼兒園,私立,臺北市,中山區,臺北市私立建國幼兒園 [104]建國北路二段6巷1號1樓至4樓,121.5363241,25.0526154,119
臺北市私立加楓國際蒙特梭利幼兒園,私立,臺北市,中山區,臺北市私立加楓國際蒙特梭利幼兒園 [104]松江路188巷9號及9之1號1樓,121.532027,25.0568328,41
臺北市私立笙愛幼兒園,私立,臺北市,中山區,臺北市私立笙愛幼兒園 [104]松江路78巷8號1樓至2樓,121.5321785,25.0497189,35
臺北市私立日光貝比幼兒園,私立,臺北市,中山區,臺北市私立日光貝比幼兒園 [104]中山北路二段116巷9號2樓,121.5220771,25.0610215,20
臺北市私立喬幼一江幼兒園,私立,臺北市,中山區,臺北市私立喬幼一江幼兒園 [104]一江街21號1樓及2樓,121.5316624,25.0527112,41
臺北市私立蘊品幼兒園,私立,臺北市,中山區,臺北市私立蘊品幼兒園 [104]基湖路147號1樓,121.5637972,25.078089,37
台北市教保人員協會附設臺北市私立濱江非營利幼兒園(臺北市政府委託辦理),非營利,臺北市,中山區,台北市教保人員協會附設臺北市私立濱江非營利幼兒園(臺北市政府委託辦理) [104]樂群二路262號,121.5611679,25.078555,106
臺北市松山區民權國民小學附設幼兒園,公立,臺北市,松山區,臺北市松山區民權國民小學附設幼兒園 [105]民權東路四段200號1樓,121.5623038,25.0623873,212
臺北市松山區西松國民小學附設幼兒園,公立,臺北市,松山區,臺北市松山區西松國民小學附設幼兒園 [105]三民路5號1樓及2樓,121.5634876,25.0523018,256
臺北市松山區松山國民小學附設幼兒園,公立,臺北市,松山區,臺北市松山區松山國民小學附設幼兒園 [105]八德路四段746號1樓,121.5789376,25.0512297,166
臺北市松山區民族國民小學附設幼兒園,公立,臺北市,松山區,臺北市松山區民族國民小學附設幼兒園 [105]民生東路四段97巷7號1樓,121.5517982,25.0594953,180
臺北市松山區健康國民小學附設幼兒園,公立,臺北市,松山區,臺北市松山區健康國民小學附設幼兒園 [105]延壽街168號1樓,121.5627846,25.0566674,90
臺北市松山區三民國民小學附設幼兒園,公立,臺北市,松山區,臺北市松山區三民國民小學附設幼兒園 [105]民權東路五段1號1樓,121.5642866,25.0632227,120
臺北市立松山幼兒園,公立,臺北市,松山區,臺北市立松山幼兒園 [105]敦化北路199巷5號2樓,121.5515189,25.0571815,180
臺北市松山區敦化國民小學附設幼兒園,公立,臺北市,松山區,臺北市松山區敦化國民小學附設幼兒園 [105]敦化北路2號1樓,121.5481039,25.0491523,120
臺北市私立青林幼兒園,私立,臺北市,松山區,臺北市私立青林幼兒園 [105]敦化南路一段80巷20號1樓,121.547878,25.046603,26
臺北市私立凱思寶幼兒園,私立,臺北市,松山區,臺北市私立凱思寶幼兒園 [105]光復北路100巷8號3樓,121.557302,25.050444,33
臺北市私立凱思幼兒園,私立,臺北市,松山區,臺北市私立凱思幼兒園 [105]光復北路100巷8號2樓,121.557302,25.050444,31
臺北市私立德馨幼兒園,私立,臺北市,松山區,臺北市私立德馨幼兒園 [105]八德路三段12巷20弄18號1樓,121.549812,25.046655,23
臺北市私立三民幼兒園,私立,臺北市,松山區,臺北市私立三民幼兒園 [105]民生東路五段69巷2弄37.39.41號1樓,121.5603449,25.059448,180
臺北市私立親子坊幼兒園,私立,臺北市,松山區,臺北市私立親子坊幼兒園 [105]健康路325巷16號1樓,121.5672699,25.0559067,25
財團法人福智文教基金會附設臺北市私立妙慧幼兒園,私立,臺北市,松山區,財團法人福智文教基金會附設臺北市私立妙慧幼兒園 [105]南京東路4段133巷5弄25號1至2樓,121.556072,25.0521,40
財團法人福智文教基金會附設臺北市私立妙行幼兒園,私立,臺北市,松山區,財團法人福智文教基金會附設臺北市私立妙行幼兒園 [105]南京東路4段133巷5弄23號1樓,121.5559743,25.0520902,34
臺北市立敦化國民中學教師會附設臺北市私立員工子女幼兒園,私立,臺北市,松山區,臺北市立敦化國民中學教師會附設臺北市私立員工子女幼兒園 [105]南京東路3段300號2樓,121.546707,25.051541,32
臺北市私立卡兒堡幼兒園,私立,臺北市,松山區,臺北市私立卡兒堡幼兒園 [105]八德路三段12巷57弄39.41號1樓,121.5522043,25.045406,50
臺北市私立天喜幼兒園,私立,臺北市,松山區,臺北市私立天喜幼兒園 [105]民權東路五段102號1、2樓、民權東路五段104巷2號1、2樓,121.5677244,25.0632149,70
臺北市私立嘉勝幼兒園,私立,臺北市,松山區,臺北市私立嘉勝幼兒園 [105]三民路9-17、9-18、9-19、9-20號1樓,121.56372,25.053852,30
臺北市私立嘉維幼兒園,私立,臺北市,松山區,臺北市私立嘉維幼兒園 [105]三民路9-21、9-22、9-23、9-24號1樓,121.563709,25.0536322,32
臺北市私立喜樂幼兒園,私立,臺北市,松山區,臺北市私立喜樂幼兒園 [105]健康路290之1號1樓,121.565358,25.054053,40
臺北市私立勁寶兒民權幼兒園,私立,臺北市,松山區,臺北市私立勁寶兒民權幼兒園 [105]民權東路三段106巷21弄12號1樓,121.5453061,25.0596046,36
臺北市私立優寶幼兒園,私立,臺北市,松山區,臺北市私立優寶幼兒園 [105]南京東路四段133巷6弄2號1、2樓,121.5550057,25.0527563,120
臺北市私立郁欣幼兒園,私立,臺北市,松山區,臺北市私立郁欣幼兒園 [105]八德路三段106巷70號,121.554062,25.0460979,60
臺北市私立維多利亞幼兒園,私立,臺北市,松山區,臺北市私立維多利亞幼兒園 [105]民權東路3段160巷19弄17號1樓,121.5481871,25.0600909,120
臺北市私立民權幼兒園,私立,臺北市,松山區,臺北市私立民權幼兒園 [105]富錦街562巷13號1樓,121.5675669,25.0621719,83
財團法人臺北市私立立德幼兒園,私立,臺北市,松山區,財團法人臺北市私立立德幼兒園 [105]南京東路5段123巷8弄47號1樓,121.5631053,25.0539587,270
臺北市私立育華幼兒園,私立,臺北市,松山區,臺北市私立育華幼兒園 [105]八德路3段12巷51弄44之2號1樓,121.5521439,25.045876,30
臺北市私立小親親幼兒園,私立,臺北市,松山區,臺北市私立小親親幼兒園 [105]民生東路4段80巷15弄3號1樓,121.5532393,25.0563292,30
臺北市私立宜家民權蒙特梭利幼兒園,私立,臺北市,松山區,臺北市私立宜家民權蒙特梭利幼兒園 [105]民權東路3段140巷4號1樓,121.5465771,25.061642,58
臺北市私立松迪幼兒園,私立,臺北市,松山區,臺北市私立松迪幼兒園 [105]東興路2巷10號1樓,121.5648343,25.0507866,21
臺北市私立資幼幼兒園,私立,臺北市,松山區,臺北市私立資幼幼兒園 [105]富錦街372號1樓,121.55872,25.060412,34
財團法人臺灣省臺南市天主教鮑思高慈幼會附設臺北市私立思高幼兒園,私立,臺北市,松山區,財團法人臺灣省臺南市天主教鮑思高慈幼會附設臺北市私立思高幼兒園 [105]民生東路三段125號1樓,121.5473879,25.0580799,180
臺北市私立育達高級商業家事職業學校附設臺北市私立點點幼兒園,私立,臺北市,松山區,臺北市私立育達高級商業家事職業學校附設臺北市私立點點幼兒園 [105]南京東路四段120巷31號1樓,121.5551529,25.0501709,210
臺北市私立馨兒園幼兒園,私立,臺北市,松山區,臺北市私立馨兒園幼兒園 [105]八德路三段12巷60號1樓.三段12巷62弄2號1樓,121.5506056,25.0459031,40
臺北市私立正欣幼兒園,私立,臺北市,松山區,臺北市私立正欣幼兒園 [105]光復北路165巷5號、7號1樓,121.5557684,25.0574138,120
臺北市私立光華幼兒園,私立,臺北市,松山區,臺北市私立光華幼兒園 [105]慶城街16巷3、5號1樓,121.54593,25.053299,150
臺北市私立童欣幼兒園,私立,臺北市,松山區,臺北市私立童欣幼兒園 [105]富錦街396號、398號1樓,121.559818,25.060497,60
臺北市私立民族幼兒園,私立,臺北市,松山區,臺北市私立民族幼兒園 [105]新中街4巷6、8號1樓,121.5610849,25.0575209,60
臺北市私立多多優質幼兒園,私立,臺北市,松山區,"臺北市私立多多優質幼兒園 [105]光復南路46巷25.27,29號1樓",121.5560364,25.0460683,75
臺北市私立小慶園幼兒園,私立,臺北市,松山區,臺北市私立小慶園幼兒園 [105]慶城街16巷9-1號1樓,121.546096,25.053749,30
臺北市私立小敦園幼兒園,私立,臺北市,松山區,臺北市私立小敦園幼兒園 [105]敦化北路145巷55號1樓,121.551534,25.053642,19
臺北市私立正欣?蒙幼兒園,私立,臺北市,松山區,臺北市私立正欣?蒙幼兒園 [105]光復北路165巷3號1樓,121.5557684,25.0574138,27
